lon,lat,RH 2 m above ground d=2021051200 anl
353.000000,40.750000,0
353.250000,40.750000,0
353.500000,40.750000,0
353.750000,40.750000,0
354.000000,40.750000,0
350.250000,41.000000,70
350.500000,41.000000,151
350.750000,41.000000,159
351.000000,41.000000,115
351.250000,41.000000,97
351.500000,41.000000,1
351.750000,41.000000,0
352.000000,41.000000,0
352.250000,41.000000,1
352.500000,41.000000,0
352.750000,41.000000,0
353.000000,41.000000,0
353.250000,41.000000,0
353.500000,41.000000,0
353.750000,41.000000,0
354.000000,41.000000,0
350.250000,41.250000,43
350.500000,41.250000,115
350.750000,41.250000,159
351.000000,41.250000,142
351.250000,41.250000,135
351.500000,41.250000,3
351.750000,41.250000,0
352.000000,41.250000,0
352.250000,41.250000,1
352.500000,41.250000,1
352.750000,41.250000,1
353.000000,41.250000,0
353.250000,41.250000,0
353.500000,41.250000,0
353.750000,41.250000,0
354.000000,41.250000,0
350.250000,41.500000,35
350.500000,41.500000,120
350.750000,41.500000,196
351.000000,41.500000,182
351.250000,41.500000,121
351.500000,41.500000,23
351.750000,41.500000,0
352.000000,41.500000,0
352.250000,41.500000,1
352.500000,41.500000,0
352.750000,41.500000,2
353.000000,41.500000,0
353.250000,41.500000,0
353.500000,41.500000,0
353.750000,41.500000,0
354.000000,41.500000,0
350.250000,41.750000,36
350.500000,41.750000,92
350.750000,41.750000,193
351.000000,41.750000,217
351.250000,41.750000,115
351.500000,41.750000,82
351.750000,41.750000,35
352.000000,41.750000,3
352.250000,41.750000,0
352.500000,41.750000,0
352.750000,41.750000,1
353.000000,41.750000,0
353.250000,41.750000,0
353.500000,41.750000,0
353.750000,41.750000,0
354.000000,41.750000,0
350.250000,42.000000,41
350.500000,42.000000,87
350.750000,42.000000,140
351.000000,42.000000,198
351.250000,42.000000,109
351.500000,42.000000,69
351.750000,42.000000,25
352.000000,42.000000,4
352.250000,42.000000,6
352.500000,42.000000,1
352.750000,42.000000,1
353.000000,42.000000,0
353.250000,42.000000,0
353.500000,42.000000,0
353.750000,42.000000,0
354.000000,42.000000,0
350.250000,42.250000,66
350.500000,42.250000,98
350.750000,42.250000,138
351.000000,42.250000,209
351.250000,42.250000,150
351.500000,42.250000,87
351.750000,42.250000,21
352.000000,42.250000,4
352.250000,42.250000,2
352.500000,42.250000,0
352.750000,42.250000,0
353.000000,42.250000,0
353.250000,42.250000,1
353.500000,42.250000,4
353.750000,42.250000,3
354.000000,42.250000,0
350.250000,42.500000,66
350.500000,42.500000,94
350.750000,42.500000,136
351.000000,42.500000,183
351.250000,42.500000,153
351.500000,42.500000,65
351.750000,42.500000,56
352.000000,42.500000,5
352.250000,42.500000,0
352.500000,42.500000,0
352.750000,42.500000,0
353.000000,42.500000,0
353.250000,42.500000,0
353.500000,42.500000,0
353.750000,42.500000,2
354.000000,42.500000,1
lon,lat,GUST surface d=2021051200 anl
350.250000,36.750000,6.71663
350.500000,36.750000,6.41663
350.750000,36.750000,6.21663
351.000000,36.750000,6.21663
351.250000,36.750000,6.61663
351.500000,36.750000,6.91663
351.750000,36.750000,7.41663
352.000000,36.750000,7.61663
352.250000,36.750000,7.21663
352.500000,36.750000,6.71663
352.750000,36.750000,7.31663
353.000000,36.750000,8.71663
353.250000,36.750000,9.61663
353.500000,36.750000,9.91663
353.750000,36.750000,4.01663
354.000000,36.750000,1.31663
350.250000,37.000000,6.91663
350.500000,37.000000,6.71663
350.750000,37.000000,6.51663
351.000000,37.000000,6.51663
351.250000,37.000000,6.51663
351.500000,37.000000,6.91663
351.750000,37.000000,6.01663
352.000000,37.000000,6.01663
352.250000,37.000000,6.31663
352.500000,37.000000,6.81663
352.750000,37.000000,8.51663
353.000000,37.000000,9.21663
353.250000,37.000000,10.7166
353.500000,37.000000,11.1166
353.750000,37.000000,4.41663
354.000000,37.000000,1.51663
350.250000,37.250000,7.31663
350.500000,37.250000,7.01663
350.750000,37.250000,6.81663
351.000000,37.250000,6.41663
351.250000,37.250000,5.71663
351.500000,37.250000,2.11663
351.750000,37.250000,2.11663
352.000000,37.250000,4.71663
352.250000,37.250000,8.71663
352.500000,37.250000,9.31663
352.750000,37.250000,9.61663
353.000000,37.250000,10.1166
353.250000,37.250000,11.2166
353.500000,37.250000,11.1166
353.750000,37.250000,6.11663
354.000000,37.250000,1.71663
350.250000,37.500000,7.61663
350.500000,37.500000,7.31663
350.750000,37.500000,6.91663
351.000000,37.500000,6.41663
351.250000,37.500000,4.11663
351.500000,37.500000,1.41663
351.750000,37.500000,1.81663
352.000000,37.500000,6.31663
352.250000,37.500000,7.51663
352.500000,37.500000,5.11663
352.750000,37.500000,8.31663
353.000000,37.500000,9.51663
353.250000,37.500000,9.31663
353.500000,37.500000,7.31663
353.750000,37.500000,5.81663
354.000000,37.500000,1.71663
350.250000,37.750000,8.21663
350.500000,37.750000,7.61663
350.750000,37.750000,7.21663
351.000000,37.750000,6.81663
351.250000,37.750000,5.11663
351.500000,37.750000,1.61663
351.750000,37.750000,2.51663
352.000000,37.750000,5.71663
352.250000,37.750000,6.01663
352.500000,37.750000,4.81663
352.750000,37.750000,4.61663
353.000000,37.750000,3.81663
353.250000,37.750000,2.91663
353.500000,37.750000,2.31663
353.750000,37.750000,4.61663
354.000000,37.750000,4.71663
350.250000,38.000000,9.01663
350.500000,38.000000,8.51663
350.750000,38.000000,7.81663
351.000000,38.000000,7.31663
351.250000,38.000000,6.71663
351.500000,38.000000,3.21663
351.750000,38.000000,2.41663
352.000000,38.000000,4.01663
352.250000,38.000000,5.21663
352.500000,38.000000,4.01663
352.750000,38.000000,1.11663
353.000000,38.000000,0.51663
353.250000,38.000000,1.21663
353.500000,38.000000,2.51663
353.750000,38.000000,2.31663
354.000000,38.000000,2.31663
350.250000,38.250000,9.81663
350.500000,38.250000,9.41663
350.750000,38.250000,8.91663
351.000000,38.250000,8.41663
351.250000,38.250000,7.71663
351.500000,38.250000,5.91663
351.750000,38.250000,2.21663
352.000000,38.250000,2.01663
352.250000,38.250000,3.91663
352.500000,38.250000,2.01663
352.750000,38.250000,1.21663
353.000000,38.250000,0.91663
353.250000,38.250000,1.11663
353.500000,38.250000,1.91663
353.750000,38.250000,3.61663
354.000000,38.250000,3.41663
350.250000,38.500000,10.9166
350.500000,38.500000,10.1166
350.750000,38.500000,9.01663
351.000000,38.500000,9.01663
351.250000,38.500000,8.11663
351.500000,38.500000,5.11663
351.750000,38.500000,2.71663
352.000000,38.500000,4.91663
352.250000,38.500000,6.41663
352.500000,38.500000,8.01663
352.750000,38.500000,1.91663
353.000000,38.500000,2.21663
353.250000,38.500000,1.91663
353.500000,38.500000,2.11663
353.750000,38.500000,2.21663
354.000000,38.500000,1.51663
350.250000,38.750000,11.9166
350.500000,38.750000,10.7166
350.750000,38.750000,9.71663
351.000000,38.750000,9.91663
351.250000,38.750000,8.91663
351.500000,38.750000,9.11663
351.750000,38.750000,9.21663
352.000000,38.750000,8.91663
352.250000,38.750000,8.21663
352.500000,38.750000,9.31663
352.750000,38.750000,7.21663
353.000000,38.750000,4.01663
353.250000,38.750000,6.21663
353.500000,38.750000,7.01663
353.750000,38.750000,7.41663
354.000000,38.750000,5.91663
350.250000,39.000000,13.0166
350.500000,39.000000,12.4166
350.750000,39.000000,11.3166
351.000000,39.000000,10.8166
351.250000,39.000000,9.21663
351.500000,39.000000,9.51663
351.750000,39.000000,9.61663
352.000000,39.000000,9.11663
352.250000,39.000000,8.71663
352.500000,39.000000,9.41663
352.750000,39.000000,9.91663
353.000000,39.000000,8.41663
353.250000,39.000000,4.61663
353.500000,39.000000,6.41663
353.750000,39.000000,7.91663
354.000000,39.000000,6.71663
350.250000,39.250000,14.0166
350.500000,39.250000,13.2166
350.750000,39.250000,11.2166
351.000000,39.250000,10.7166
351.250000,39.250000,9.71663
351.500000,39.250000,10.0166
351.750000,39.250000,10.0166
352.000000,39.250000,9.11663
352.250000,39.250000,8.81663
352.500000,39.250000,8.81663
352.750000,39.250000,9.81663
353.000000,39.250000,9.01663
353.250000,39.250000,7.11663
353.500000,39.250000,2.41663
353.750000,39.250000,1.71663
354.000000,39.250000,1.71663
350.250000,39.500000,14.8166
350.500000,39.500000,14.1166
350.750000,39.500000,13.5166
351.000000,39.500000,11.1166
351.250000,39.500000,11.1166
351.500000,39.500000,9.91663
351.750000,39.500000,9.71663
352.000000,39.500000,9.71663
352.250000,39.500000,9.51663
352.500000,39.500000,9.91663
352.750000,39.500000,10.3166
353.000000,39.500000,9.51663
353.250000,39.500000,8.61663
353.500000,39.500000,8.01663
353.750000,39.500000,7.01663
354.000000,39.500000,6.01663
350.250000,39.750000,15.2166
350.500000,39.750000,14.7166
350.750000,39.750000,14.3166
351.000000,39.750000,13.4166
351.250000,39.750000,11.7166
351.500000,39.750000,9.71663
351.750000,39.750000,8.31663
352.000000,39.750000,9.71663
352.250000,39.750000,10.2166
352.500000,39.750000,9.91663
352.750000,39.750000,9.71663
353.000000,39.750000,9.51663
353.250000,39.750000,9.21663
353.500000,39.750000,8.81663
353.750000,39.750000,8.41663
354.000000,39.750000,7.31663
350.250000,40.000000,15.8166
350.500000,40.000000,15.3166
350.750000,40.000000,14.9166
351.000000,40.000000,14.5166
351.250000,40.000000,11.9166
351.500000,40.000000,11.2166
351.750000,40.000000,10.5166
352.000000,40.000000,10.7166
352.250000,40.000000,10.5166
352.500000,40.000000,10.1166
352.750000,40.000000,9.91663
353.000000,40.000000,9.21663
353.250000,40.000000,8.81663
353.500000,40.000000,9.31663
353.750000,40.000000,8.71663
354.000000,40.000000,2.31663
350.250000,40.250000,16.1166
350.500000,40.250000,14.9166
350.750000,40.250000,14.8166
351.000000,40.250000,15.1166
351.250000,40.250000,12.4166
351.500000,40.250000,11.6166
351.750000,40.250000,11.2166
352.000000,40.250000,5.51663
352.250000,40.250000,7.71663
352.500000,40.250000,8.11663
352.750000,40.250000,8.71663
353.000000,40.250000,10.0166
353.250000,40.250000,7.71663
353.500000,40.250000,5.41663
353.750000,40.250000,4.81663
354.000000,40.250000,4.31663
350.250000,40.500000,14.7166
350.500000,40.500000,14.5166
350.750000,40.500000,15.6166
351.000000,40.500000,15.0166
351.250000,40.500000,13.4166
351.500000,40.500000,11.5166
351.750000,40.500000,11.6166
352.000000,40.500000,11.7166
352.250000,40.500000,11.9166
352.500000,40.500000,10.0166
352.750000,40.500000,8.11663
353.000000,40.500000,10.0166
353.250000,40.500000,12.0166
353.500000,40.500000,9.91663
353.750000,40.500000,4.31663
354.000000,40.500000,8.71663
350.250000,40.750000,14.5166
350.500000,40.750000,14.7166
350.750000,40.750000,15.8166
351.000000,40.750000,16.3166
351.250000,40.750000,14.3166
351.500000,40.750000,11.8166
351.750000,40.750000,11.6166
352.000000,40.750000,12.1166
352.250000,40.750000,13.4166
352.500000,40.750000,13.4166
352.750000,40.750000,12.8166
353.000000,40.750000,11.5166
353.250000,40.750000,10.6166
353.500000,40.750000,11.7166
353.750000,40.750000,11.6166
354.000000,40.750000,9.31663
350.250000,41.000000,13.8166
350.500000,41.000000,14.4166
350.750000,41.000000,15.4166
351.000000,41.000000,16.6166
351.250000,41.000000,15.6166
351.500000,41.000000,13.7166
351.750000,41.000000,12.8166
352.000000,41.000000,12.6166
352.250000,41.000000,14.0166
352.500000,41.000000,15.7166
352.750000,41.000000,14.8166
353.000000,41.000000,12.6166
353.250000,41.000000,9.91663
353.500000,41.000000,10.9166
353.750000,41.000000,11.9166
354.000000,41.000000,12.5166
350.250000,41.250000,13.4166
350.500000,41.250000,13.5166
350.750000,41.250000,15.0166
351.000000,41.250000,17.0166
351.250000,41.250000,16.6166
351.500000,41.250000,15.7166
351.750000,41.250000,13.6166
352.000000,41.250000,13.5166
352.250000,41.250000,10.8166
352.500000,41.250000,9.31663
352.750000,41.250000,12.5166
353.000000,41.250000,12.4166
353.250000,41.250000,12.7166
353.500000,41.250000,12.1166
353.750000,41.250000,11.9166
354.000000,41.250000,12.3166
350.250000,41.500000,13.3166
350.500000,41.500000,12.8166
350.750000,41.500000,12.8166
351.000000,41.500000,14.0166
351.250000,41.500000,13.6166
351.500000,41.500000,12.1166
351.750000,41.500000,12.3166
352.000000,41.500000,13.6166
352.250000,41.500000,15.0166
352.500000,41.500000,8.61663
352.750000,41.500000,7.81663
353.000000,41.500000,10.9166
353.250000,41.500000,12.4166
353.500000,41.500000,13.7166
353.750000,41.500000,14.3166
354.000000,41.500000,13.3166
350.250000,41.750000,13.5166
350.500000,41.750000,12.5166
350.750000,41.750000,12.4166
351.000000,41.750000,13.2166
351.250000,41.750000,11.8166
351.500000,41.750000,10.5166
351.750000,41.750000,13.2166
352.000000,41.750000,16.3166
352.250000,41.750000,15.0166
352.500000,41.750000,4.31663
352.750000,41.750000,8.11663
353.000000,41.750000,9.81663
353.250000,41.750000,11.2166
353.500000,41.750000,12.9166
353.750000,41.750000,15.0166
354.000000,41.750000,14.9166
350.250000,42.000000,14.1166
350.500000,42.000000,12.9166
350.750000,42.000000,12.6166
351.000000,42.000000,13.6166
351.250000,42.000000,12.6166
351.500000,42.000000,12.1166
351.750000,42.000000,14.2166
352.000000,42.000000,16.2166
352.250000,42.000000,14.6166
352.500000,42.000000,4.31663
352.750000,42.000000,9.21663
353.000000,42.000000,10.0166
353.250000,42.000000,10.1166
353.500000,42.000000,12.3166
353.750000,42.000000,13.6166
354.000000,42.000000,14.1166
350.250000,42.250000,14.8166
350.500000,42.250000,13.7166
350.750000,42.250000,13.0166
351.000000,42.250000,13.4166
351.250000,42.250000,13.4166
351.500000,42.250000,12.7166
351.750000,42.250000,13.7166
352.000000,42.250000,9.31663
352.250000,42.250000,13.3166
352.500000,42.250000,15.1166
352.750000,42.250000,11.5166
353.000000,42.250000,14.0166
353.250000,42.250000,15.0166
353.500000,42.250000,5.61663
353.750000,42.250000,11.0166
354.000000,42.250000,12.9166
350.250000,42.500000,15.6166
350.500000,42.500000,14.4166
350.750000,42.500000,13.5166
351.000000,42.500000,13.1166
351.250000,42.500000,12.5166
351.500000,42.500000,12.9166
351.750000,42.500000,14.6166
352.000000,42.500000,9.41663
352.250000,42.500000,11.6166
352.500000,42.500000,7.91663
352.750000,42.500000,4.11663
353.000000,42.500000,3.21663
353.250000,42.500000,1.41663
353.500000,42.500000,2.71663
353.750000,42.500000,3.51663
354.000000,42.500000,9.61663
lon,lat,RH 2 m above ground d=2021051200 3 hour fcst
350.250000,36.750000,71
350.500000,36.750000,69.2
350.750000,36.750000,67.8
351.000000,36.750000,67.1
351.250000,36.750000,66.2
351.500000,36.750000,65.8
351.750000,36.750000,66.8
352.000000,36.750000,68.6
352.250000,36.750000,69.1
352.500000,36.750000,67.3
352.750000,36.750000,67.6
353.000000,36.750000,68.1
353.250000,36.750000,67.6
353.500000,36.750000,64.7
353.750000,36.750000,62.8
354.000000,36.750000,79.8
350.250000,37.000000,73.2
350.500000,37.000000,71.4
350.750000,37.000000,69.8
351.000000,37.000000,68.9
351.250000,37.000000,71.4
351.500000,37.000000,70.8
351.750000,37.000000,75.2
352.000000,37.000000,75.2
352.250000,37.000000,73.5
352.500000,37.000000,68.7
352.750000,37.000000,71.1
353.000000,37.000000,70.8
353.250000,37.000000,69.8
353.500000,37.000000,63.9
353.750000,37.000000,58.8
354.000000,37.000000,70.8
350.250000,37.250000,75.6
350.500000,37.250000,73.4
350.750000,37.250000,71.7
351.000000,37.250000,70.6
351.250000,37.250000,81.8
351.500000,37.250000,86.6
351.750000,37.250000,86.7
352.000000,37.250000,88
352.250000,37.250000,83.2
352.500000,37.250000,79.8
352.750000,37.250000,78.6
353.000000,37.250000,75.9
353.250000,37.250000,73.4
353.500000,37.250000,65.1
353.750000,37.250000,57.7
354.000000,37.250000,67.2
350.250000,37.500000,77.8
350.500000,37.500000,75.7
350.750000,37.500000,73.1
351.000000,37.500000,72.4
351.250000,37.500000,85
351.500000,37.500000,90.6
351.750000,37.500000,90.5
352.000000,37.500000,86.5
352.250000,37.500000,83.7
352.500000,37.500000,83.4
352.750000,37.500000,83.8
353.000000,37.500000,80.8
353.250000,37.500000,75.6
353.500000,37.500000,67.2
353.750000,37.500000,63.3
354.000000,37.500000,62.2
350.250000,37.750000,79.2
350.500000,37.750000,78.2
350.750000,37.750000,75.5
351.000000,37.750000,73.9
351.250000,37.750000,83.7
351.500000,37.750000,89.8
351.750000,37.750000,87.8
352.000000,37.750000,85.3
352.250000,37.750000,84.7
352.500000,37.750000,86.8
352.750000,37.750000,87.1
353.000000,37.750000,85.3
353.250000,37.750000,81.3
353.500000,37.750000,77.4
353.750000,37.750000,74.9
354.000000,37.750000,70.2
350.250000,38.000000,81.4
350.500000,38.000000,80.7
350.750000,38.000000,79.2
351.000000,38.000000,75.7
351.250000,38.000000,80.8
351.500000,38.000000,90.5
351.750000,38.000000,87.4
352.000000,38.000000,86.6
352.250000,38.000000,86.4
352.500000,38.000000,87.8
352.750000,38.000000,89
353.000000,38.000000,91.3
353.250000,38.000000,90.7
353.500000,38.000000,86.3
353.750000,38.000000,81.4
354.000000,38.000000,78.1
350.250000,38.250000,85
350.500000,38.250000,83.7
350.750000,38.250000,82.8
351.000000,38.250000,80.4
351.250000,38.250000,75.3
351.500000,38.250000,75.4
351.750000,38.250000,87
352.000000,38.250000,91.6
352.250000,38.250000,90.4
352.500000,38.250000,86.3
352.750000,38.250000,84.9
353.000000,38.250000,88.4
353.250000,38.250000,91.9
353.500000,38.250000,89.6
353.750000,38.250000,82.7
354.000000,38.250000,79.4
350.250000,38.500000,87.1
350.500000,38.500000,86
350.750000,38.500000,84.7
351.000000,38.500000,80.5
351.250000,38.500000,75.7
351.500000,38.500000,74.1
351.750000,38.500000,82
352.000000,38.500000,91.2
352.250000,38.500000,88.3
352.500000,38.500000,84.4
352.750000,38.500000,84.1
353.000000,38.500000,90.6
353.250000,38.500000,91.8
353.500000,38.500000,84.3
353.750000,38.500000,75.1
354.000000,38.500000,76.8
350.250000,38.750000,88.5
350.500000,38.750000,88
350.750000,38.750000,86.3
351.000000,38.750000,81.2
351.250000,38.750000,76.6
351.500000,38.750000,75.1
351.750000,38.750000,78.5
352.000000,38.750000,79.8
352.250000,38.750000,80.9
352.500000,38.750000,82.1
352.750000,38.750000,78
353.000000,38.750000,78.6
353.250000,38.750000,74.4
353.500000,38.750000,71.7
353.750000,38.750000,70.8
